SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
7505,11,W111498081670443-GHe1b,Neem Tree,Azadirachta indica,19.2911531,76.47846133,45,26,10_50,20,Good,Ward 11,Akshay Hake,Private,Good,No
7506,11,W111497781992569-GHe1b,Neem Tree,Azadirachta indica,19.29117905,76.47837181,48,27,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
7507,11,W111497482314695-GHe1b,Neem Tree,Azadirachta indica,19.29110753,76.4783527,45,26,10_50,20,Good,Ward 11,Akshay Hake,Private,Good,No
7508,11,W111497182636821-GHe1b,Hiwar Tree,Acacia leucophloea,19.29427929,76.47388212,67,38,10_50,30,Good,Ward 11,Akshay Hake,Private,Good,No
7509,11,W111496882958947-GHe1b,Neem Tree,Azadirachta indica,19.29120278,76.47831682,51,29,10_50,23,Good,Ward 11,Akshay Hake,Private,Good,No
7510,11,W111496583281073-GHe1b,Hiwar Tree,Acacia leucophloea,19.29439353,76.47389688,60,34,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
7511,11,W111496283603199-GHe1b,Hiwar Tree,Acacia leucophloea,19.29444352,76.47390626,43,25,10_50,19,Good,Ward 11,Akshay Hake,Private,Good,No
7512,11,W111495983925325-GHe1b,Neem Tree,Azadirachta indica,19.29138727,76.47839963,58,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
7513,11,W111495684247451-GHe1b,Neem Tree,Azadirachta indica,19.29139265,76.47873424,55,31,10_50,25,Good,Ward 11,Akshay Hake,Private,Good,No
7514,11,W111495384569577-GHe1b,Neem Tree,Azadirachta indica,19.29124044,76.47872753,48,27,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
7515,11,W111495084891703-GHe1b,Coconut Tree,Cocos nucifera,19.2930499,76.4706447,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7516,11,W111494785213829-GHe1b,Neem Tree,Azadirachta indica,19.29159265,76.4789002,61,35,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
7517,11,W111494485535955-GHe1b,Neem Tree,Azadirachta indica,19.29156543,76.47897396,49,28,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
7518,11,W111494185858081-GHe1b,Coconut Tree,Cocos nucifera,19.29304641,76.47058167,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7519,11,W111493886180207-GHe1b,Neem Tree,Azadirachta indica,19.29167524,76.47902895,60,34,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
7520,11,W111493586502333-GHe1b,Neem Tree,Azadirachta indica,19.29169613,76.47893976,34,19,10_50,15,Good,Ward 11,Akshay Hake,Private,Good,No
7521,11,W111493286824459-GHe1b,Coconut Tree,Cocos nucifera,19.29304641,76.47052601,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7522,11,W111492987146585-GHe1b,Coconut Tree,Cocos nucifera,19.29304926,76.47045963,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7523,11,W111492687468711-GHe1b,Hiwar Tree,Acacia leucophloea,19.29508685,76.47386,54,31,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
7524,11,W111492387790837-GHe1b,Neem Tree,Azadirachta indica,19.29797532,76.47008512,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7525,11,W111492088112963-GHe1b,Hiwar Tree,Acacia leucophloea,19.29511344,76.47393309,34,19,10_50,15,Good,Ward 11,Akshay Hake,Private,Good,No
7526,11,W111491788435089-GHe1b,Neem Tree,Azadirachta indica,19.29231099,76.47834565,59,34,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
7527,11,W111491488757215-GHe1b,Hiwar Tree,Acacia leucophloea,19.29519951,76.47394683,36,21,10_50,16,Good,Ward 11,Akshay Hake,Private,Good,No
7528,11,W111491189079341-GHe1b,Neem Tree,Azadirachta indica,19.29653204,76.47343554,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7529,11,W111490889401467-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29541817,76.47084385,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7530,11,W111490589723593-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29537672,76.47066046,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7531,11,W111490290045719-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29545931,76.47054344,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7532,11,W111489990367845-GHe1b,Neem Tree,Azadirachta indica,19.29722188,76.47333663,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7533,11,W111489690689971-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29545171,76.47041202,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7534,11,W111489391012097-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2954207,76.47025712,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7535,11,W111489091334223-GHe1b,Mango Tree,Mangifera indica,19.2930366,76.4707198,49,28,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
7536,11,W111488791656349-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29541184,76.47012301,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7537,11,W111488491978475-GHe1b,Mango Tree,Mangifera indica,19.29301952,76.47077914,54,31,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
7538,11,W111488192300601-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29525773,76.46996375,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7539,11,W111487892622727-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29511185,76.47003349,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7540,11,W111487592944853-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29498369,76.46994766,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7541,11,W111487293266979-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29493844,76.46997213,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7542,11,W111486993589105-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29488465,76.46999124,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7543,11,W111486693911231-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29482737,76.46999124,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7544,11,W111486394233357-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29485585,76.46998622,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7545,11,W111486094555483-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29490775,76.46997549,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7546,11,W111485794877609-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29467706,76.46996375,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7547,11,W111485495199735-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29463561,76.46996979,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7548,11,W111485195521861-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29542355,76.46986015,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7549,11,W111484895843987-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29544507,76.46967676,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7550,11,W111484596166113-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29547197,76.46949168,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7551,11,W111484296488239-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29548051,76.46940988,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7552,11,W111483996810365-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2954631,76.46915942,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7553,11,W111483697132491-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29305464,76.47040732,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7554,11,W111483397454617-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29303028,76.47035133,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7555,11,W111483097776743-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29306287,76.47033256,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7556,11,W111482798098869-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29302521,76.47027355,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7557,11,W111482498420995-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29302363,76.47020817,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7558,11,W111482198743121-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29302996,76.47015519,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7559,11,W111481899065247-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29309451,76.47014346,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7560,11,W111481599387373-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29714436,76.47046968,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7561,11,W111481299709499-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29700259,76.47051796,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7562,11,W111481000031625-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2969507,76.4699832,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7563,11,W111480700353751-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29684121,76.47005092,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7564,11,W111480400675877-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29464067,76.47376377,57,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
7565,11,W111480100998003-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29522387,76.46947961,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7566,11,W111479801320129-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29515742,76.46949235,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7567,11,W111479501642255-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29493876,76.46943636,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7568,11,W111479201964381-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29488844,76.46946687,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7569,11,W111478902286507-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29289832,76.46981154,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7570,11,W111478602608633-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29288408,76.46938406,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7571,11,W111478302930759-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29310939,76.4674703,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7572,11,W111478003252885-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29330653,76.46939211,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7573,11,W111477703575011-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29359292,76.46983434,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7574,11,W111477403897137-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29440998,76.4682639,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7575,11,W111477104219263-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29384354,76.47008613,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7576,11,W111476804541389-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29443719,76.46747433,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7577,11,W111476504863515-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29489256,76.46746293,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7578,11,W111476205185641-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29486756,76.4676993,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7579,11,W111475905507767-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29518558,76.47254974,48,27,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
7580,11,W111475605829893-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29382171,76.47034429,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7581,11,W111475306152019-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29290433,76.46853112,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7582,11,W111475006474145-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29196479,76.46934081,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7583,11,W111474706796271-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29199834,76.46975823,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7584,11,W111474407118397-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29137461,76.470295,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7585,11,W111474107440523-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29168315,76.46993022,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7586,11,W111473807762649-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29255244,76.46971665,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7587,11,W111473508084775-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29305717,76.46915641,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7588,11,W111473208406901-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29314831,76.46880034,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7589,11,W111472908729027-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29194676,76.46869507,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7590,11,W111472609051153-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29244864,76.46843456,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7591,11,W111472309373279-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29608618,76.47316564,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7592,11,W111472009695405-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29609915,76.47307344,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7593,11,W111471710017531-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2948106,76.46898575,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7594,11,W111471410339657-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29497167,76.46901727,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7595,11,W111471110661783-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29528242,76.46912321,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7596,11,W111470810983909-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29616592,76.47294402,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7597,11,W111470511306035-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29615643,76.4728374,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7598,11,W111470211628161-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29489794,76.46899648,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7599,11,W111469911950287-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29448877,76.4688912,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7600,11,W111469612272413-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29624282,76.47273883,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7601,11,W111469312594539-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29643585,76.47278141,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7602,11,W111469012916665-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29653584,76.47272442,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7603,11,W111468713238791-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29659059,76.47277068,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7604,11,W111468413560917-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29422518,76.46880738,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7605,11,W111468113883043-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29396632,76.46875944,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7606,11,W111467814205169-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29377804,76.46866221,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7607,11,W111467514527295-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29361444,76.46869171,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7608,11,W111467214849421-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29341792,76.46861829,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7609,11,W111466915171547-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29668077,76.47276163,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7610,11,W111466615493673-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2936733,76.4686669,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7611,11,W111466315815799-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29329324,76.46860722,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7612,11,W111466016137925-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29325938,76.46846909,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7613,11,W111465716460051-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29303312,76.46814387,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7614,11,W111465416782177-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29281319,76.46821629,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7615,11,W111465117104303-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29310875,76.46875776,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7616,11,W111464817426429-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29307711,76.46920234,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7617,11,W111464517748555-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29325812,76.46938775,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7618,11,W111464218070681-GHe1b,Neem Tree,Azadirachta indica,19.29354292,76.47247028,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7619,11,W111463918392807-GHe1b,Neem Tree,Azadirachta indica,19.29350716,76.47245888,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7620,11,W111463618714933-GHe1b,Neem Tree,Azadirachta indica,19.29347678,76.47244245,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7621,11,W111463319037059-GHe1b,Neem Tree,Azadirachta indica,19.29344387,76.47242099,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7622,11,W111463019359185-GHe1b,Neem Tree,Azadirachta indica,19.29687127,76.47277974,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7623,11,W111462719681311-GHe1b,Neem Tree,Azadirachta indica,19.29342773,76.47246022,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7624,11,W111462420003437-GHe1b,Neem Tree,Azadirachta indica,19.29343153,76.47248603,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7625,11,W111462120325563-GHe1b,Hiwar Tree,Acacia leucophloea,19.2954245,76.47045258,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7626,11,W111461820647689-GHe1b,Hiwar Tree,Acacia leucophloea,19.29541311,76.47019275,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7627,11,W111461520969815-GHe1b,Neem Tree,Azadirachta indica,19.2968295,76.4727965,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7628,11,W111461221291941-GHe1b,Hiwar Tree,Acacia leucophloea,19.29587258,76.46960534,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7629,11,W111460921614067-GHe1b,Hiwar Tree,Acacia leucophloea,19.29561342,76.46946754,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7630,11,W111460621936193-GHe1b,Hiwar Tree,Acacia leucophloea,19.29564474,76.4696154,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7631,11,W111460322258319-GHe1b,Hiwar Tree,Acacia leucophloea,19.29597194,76.46942094,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7632,11,W111460022580445-GHe1b,Hiwar Tree,Acacia leucophloea,19.29575645,76.46943402,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7633,11,W111459722902571-GHe1b,Hiwar Tree,Acacia leucophloea,19.2958479,76.4698967,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7634,11,W111459423224697-GHe1b,Hiwar Tree,Acacia leucophloea,19.29603555,76.47058837,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7635,11,W111459123546823-GHe1b,Hiwar Tree,Acacia leucophloea,19.29587416,76.47060078,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7636,11,W111458823868949-GHe1b,Hiwar Tree,Acacia leucophloea,19.29622225,76.47044118,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7637,11,W111458524191075-GHe1b,Hiwar Tree,Acacia leucophloea,19.29622731,76.47013038,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7638,11,W111458224513201-GHe1b,Hiwar Tree,Acacia leucophloea,19.29609567,76.47006165,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7639,11,W111457924835327-GHe1b,Hiwar Tree,Acacia leucophloea,19.29569411,76.47016726,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7640,11,W111457625157453-GHe1b,Hiwar Tree,Acacia leucophloea,19.29575771,76.47009183,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7641,11,W111457325479579-GHe1b,Hiwar Tree,Acacia leucophloea,19.29609346,76.47121936,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7642,11,W111457025801705-GHe1b,Hiwar Tree,Acacia leucophloea,19.29651464,76.47154994,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7643,11,W111456726123831-GHe1b,Hiwar Tree,Acacia leucophloea,19.29669375,76.47134811,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7644,11,W111456426445957-GHe1b,Hiwar Tree,Acacia leucophloea,19.2963175,76.47118449,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7645,11,W111456126768083-GHe1b,Hiwar Tree,Acacia leucophloea,19.29575328,76.46997582,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7646,11,W111455827090209-GHe1b,Hiwar Tree,Acacia leucophloea,19.2957343,76.46930426,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7647,11,W111455527412335-GHe1b,Hiwar Tree,Acacia leucophloea,19.29566658,76.46929253,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
