SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
1017,11,W111709365291697-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29933284,76.47924721,30,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1018,11,W111709365292780-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29956953,76.47929985,30,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1019,11,W111709365300796-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29936195,76.47903398,33,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1020,11,W111709365300797-akK0O,Neem Tree,Azadirachta indica,19.2912262,76.4756212,56,33,10_50,26,Good,Ward 11,Pravin more,Private,Good,Yes
1021,11,W111709365302548-akK0O,Neem Tree,Azadirachta indica,19.2914936,76.47519439,67,24,10_50,19,Good,Ward 11,Pravin more,Private,Good,Yes
1022,11,W111709365302581-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29945308,76.47878487,38,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1023,11,W111709365305015-akK0O,Neem Tree,Azadirachta indica,19.29120879,76.47512734,39,31,10_50,25,Good,Ward 11,Pravin more,Private,Good,Yes
1024,11,W111709365307227-akK0O,Neem Tree,Azadirachta indica,19.29118,76.47614021,48,34,10_50,27,Good,Ward 11,Pravin more,Private,Good,Yes
1025,11,W111709365308185-akK0O,Neem Tree,Azadirachta indica,19.29118221,76.47586461,60,18,10_50,14,Good,Ward 11,Pravin more,Private,Good,Yes
1026,11,W111709365311210-akK0O,Neem Tree,Azadirachta indica,19.29090722,76.47644933,57,19,10_50,15,Good,Ward 11,Pravin more,Private,Good,Yes
1027,11,W111709365312929-akK0O,Neem Tree,Azadirachta indica,19.29095532,76.47648621,55,21,10_50,16,Good,Ward 11,Pravin more,Private,Good,Yes
1028,11,W111709365316654-akK0O,Neem Tree,Azadirachta indica,19.2906183,76.47598095,51,33,10_50,26,Good,Ward 11,Pravin more,Private,Good,Yes
1029,11,W111709365319793-akK0O,Neem Tree,Azadirachta indica,19.29066766,76.47601113,48,24,10_50,19,Good,Ward 11,Pravin more,Private,Good,Yes
1030,11,W111709365320798-akK0O,Neem Tree,Azadirachta indica,19.29072083,76.47603493,38,22,10_50,17,Good,Ward 11,Pravin more,Private,Good,Yes
1031,11,W111709365321966-akK0O,Neem Tree,Azadirachta indica,19.29076798,76.47604633,44,22,10_50,17,Good,Ward 11,Pravin more,Private,Good,Yes
1032,11,W111709365383359-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29710227,76.47609293,32,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1033,11,W111709365384461-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29700386,76.47614054,39,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1034,11,W111709365385560-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.2968295,76.47616468,37,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1035,11,W111709365406507-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29673235,76.47611205,38,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1036,11,W111709365407391-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29659375,76.47609293,37,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1037,11,W111709365408092-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29649376,76.47606276,37,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1038,11,W111709365408774-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29633459,76.47606242,33,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1039,11,W111709365409423-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29627351,76.47604398,40,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1040,11,W111709365409490-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29644281,76.47001371,33,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1041,11,W111709365409877-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29636401,76.47014648,38,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1042,11,W111709365410656-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29617605,76.47607952,31,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1043,11,W111709365411581-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29656052,76.4701562,39,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1044,11,W111709365412007-MZ1ci,Hiwar Tree,Acacia leucophloea,19.296589,76.47026282,32,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1045,11,W111709365412228-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29606276,76.47604801,35,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1046,11,W111709365413413-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29612858,76.47598363,36,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1047,11,W111709365414628-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29680513,76.46995101,39,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1048,11,W111709365415781-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29605169,76.47611976,30,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1049,11,W111709365418129-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29604852,76.47623241,33,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1050,11,W111709365423709-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29605485,76.4762817,38,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1051,11,W111709365429056-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30098494,76.46886371,31,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1052,11,W111709365430994-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30066914,76.46982327,35,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1053,11,W111709365431466-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30043466,76.4699262,33,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1054,11,W111709365432568-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30064572,76.46932706,32,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1055,11,W111709365432982-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30050554,76.46935221,35,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1056,11,W111709365435273-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30077356,76.47042811,37,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1057,11,W111709365435764-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30049637,76.47143696,37,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1058,11,W111709365437128-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30118018,76.47005897,38,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1059,11,W111709365437727-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30103272,76.46997649,34,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1060,11,W111709365441974-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30164628,76.4701381,32,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1061,11,W111709365442804-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30179753,76.46960199,30,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1062,11,W111709365447176-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30198233,76.4695289,40,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1063,11,W111709365448341-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30202441,76.4693056,37,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1064,11,W111709365453077-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30139408,76.46952018,34,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1065,11,W111709365459085-lPbwo,Neem Tree,Azadirachta indica,19.29544095,76.47209208,40,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1066,11,W111709365459201-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30125644,76.46807179,37,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1067,11,W111709365462599-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30196018,76.46693621,33,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1068,11,W111709365467494-lPbwo,Neem Tree,Azadirachta indica,19.29575645,76.47210013,32,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1069,11,W111709365469937-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30122384,76.46741431,36,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1070,11,W111709365471845-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30122954,76.46766476,38,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1071,11,W111709365472600-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30094918,76.46823943,30,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1072,11,W111709365474195-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30081216,76.46828402,33,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1073,11,W111709365476335-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30064889,76.46820422,31,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1074,11,W111709365479080-lPbwo,Neem Tree,Azadirachta indica,19.29612858,76.47206828,34,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1075,11,W111709365479658-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30005304,76.46990441,33,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1076,11,W111709365480244-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29991349,76.46986183,40,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1077,11,W111709365481371-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30034606,76.46925531,38,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1078,11,W111709365481833-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30025113,76.46927241,30,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1079,11,W111709365483664-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29964547,76.47057161,30,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1080,11,W111709365484089-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29979863,76.47060312,38,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1081,11,W111709365485592-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30007677,76.47063531,33,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1082,11,W111709365486229-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30024702,76.47063732,39,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1083,11,W111709365487769-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30028372,76.47087201,31,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1084,11,W111709365488131-lPbwo,Neem Tree,Azadirachta indica,19.29628332,76.47205185,32,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1085,11,W111709365488359-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30046947,76.47074562,34,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1086,11,W111709365488741-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30032043,76.4706903,35,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1087,11,W111709365491057-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30009576,76.47163711,35,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1088,11,W111709365491648-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30008279,76.47153888,31,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1089,11,W111709365495833-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29939612,76.47173669,34,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1090,11,W111709365496152-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29932524,76.47170015,38,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1091,11,W111709365496517-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29938916,76.47152781,37,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1092,11,W111709365498502-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29949422,76.47106346,33,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1093,11,W111709365498861-MZ1ci,Hiwar Tree,Acacia leucophloea,19.29952839,76.47089079,34,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1094,11,W111709365506868-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30111341,76.47218697,35,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1095,11,W111709365508497-MZ1ci,Hiwar Tree,Acacia leucophloea,19.3008359,76.47284377,33,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1096,11,W111709365509024-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30070078,76.47278376,39,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1097,11,W111709365510646-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30044479,76.47271335,33,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1098,11,W111709365513359-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29585201,76.47211321,39,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1099,11,W111709365514086-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29596087,76.47211354,34,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1100,11,W111709365522903-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30187253,76.46849424,35,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1101,11,W111709365523536-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30174311,76.46843389,33,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1102,11,W111709365524765-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30191841,76.46787196,31,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1103,11,W111709365525266-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29636148,76.47205286,34,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1104,11,W111709365525761-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30209909,76.46756653,37,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1105,11,W111709365529174-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29649787,76.47206761,38,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1106,11,W111709365532352-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29653426,76.47200592,38,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1107,11,W111709365537582-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30211491,76.46786761,33,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1108,11,W111709365540669-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30237786,76.46749076,37,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1109,11,W111709365549022-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30177253,76.47039525,35,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1110,11,W111709365557597-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30166431,76.46949839,31,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1111,11,W111709365558291-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30153426,76.46950208,40,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1112,11,W111709365559388-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30147446,76.47003986,40,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1113,11,W111709365561329-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30120043,76.46943267,31,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1114,11,W111709365563295-lPbwo,Sag Tree,Tectona grandis,19.29591657,76.47210415,38,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1115,11,W111709365563696-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30157255,76.46841813,33,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1116,11,W111709365565019-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30132099,76.46833733,38,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1117,11,W111709365566827-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30111436,76.46843556,35,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1118,11,W111709365568003-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30115866,76.46832258,30,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1119,11,W111709365571021-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.3015909,76.46678232,37,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1120,11,W111709365573413-h9mUY,Lemon Tree,Citrus Limon,19.29793925,76.47669476,68,27,10_50,22,Good,Ward 11,Pravin more,Private,Good,Yes
1121,11,W111709365574695-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30162666,76.46682926,30,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1122,11,W111709365584991-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30148743,76.46703981,31,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1123,11,W111709365588733-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30109347,76.46732479,34,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1124,11,W111709365589309-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30096658,76.46734826,35,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1125,11,W111709365590182-lPbwo,Hiwar Tree,Acacia leucophloea,19.29633332,76.4720552,31,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1126,11,W111709365592020-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30056345,76.46865685,39,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1127,11,W111709365594615-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30010304,76.46857873,34,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1128,11,W111709365608996-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30004102,76.46712061,33,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1129,11,W111709365609723-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.29994577,76.46760475,31,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1130,11,W111709365615427-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.2998578,76.46794204,35,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1131,11,W111709365616090-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.29989831,76.46782201,31,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1132,11,W111709365617632-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.29998627,76.46798898,30,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1133,11,W111709365621327-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30037517,76.46809928,40,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1134,11,W111709365621848-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30045428,76.4680976,31,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1135,11,W111709365625467-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30075837,76.46823775,35,21,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1136,11,W111709365627625-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.3010343,76.46799535,38,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1137,11,W111709365629360-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30116847,76.46750517,35,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1138,11,W111709365633428-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30087039,76.46730501,31,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1139,11,W111709365642275-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30059794,76.46719404,34,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1140,11,W111709365643265-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29719752,76.47662301,38,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1141,11,W111709365643757-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30067547,76.46664653,33,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1142,11,W111709365645163-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30093557,76.46669816,32,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1143,11,W111709365646871-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30120676,76.4668088,40,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1144,11,W111709365649124-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29766363,76.4772835,40,17,5_10,13,Good,Ward 11,Pravin more,Private,Good,Yes
1145,11,W111709365652923-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.3001562,76.46658383,35,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1146,11,W111709365656121-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29799051,76.47747695,36,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1147,11,W111709365657169-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29788609,76.47750713,37,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1148,11,W111709365661222-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29791837,76.47731703,30,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1149,11,W111709365662875-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29790824,76.47764023,40,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1150,11,W111709365663741-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29779812,76.4776228,40,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1151,11,W111709365666881-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30036789,76.46658987,31,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1152,11,W111709365668399-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30028625,76.46651074,30,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1153,11,W111709365669602-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.2981886,76.47768214,35,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1154,11,W111709365671391-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30050554,76.46720678,31,23,5_10,18,Good,Ward 11,Pravin more,Private,Good,Yes
1155,11,W111709365673141-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30041631,76.46719404,39,19,5_10,15,Good,Ward 11,Pravin more,Private,Good,Yes
1156,11,W111709365673189-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29869743,76.47772305,33,21,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
1157,11,W111709365673587-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30047263,76.46715749,39,18,5_10,14,Good,Ward 11,Pravin more,Private,Good,Yes
1158,11,W111709365675547-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30067547,76.46724064,34,22,5_10,17,Good,Ward 11,Pravin more,Private,Good,Yes
1159,11,W111709365677016-MZ1ci,Hiwar Tree,Acacia leucophloea,19.30070078,76.46695297,37,20,5_10,16,Good,Ward 11,Pravin more,Private,Good,Yes
